Zeitpunkt des Exports,Messstellenname,ID,Messstellenart,Hoehensystem,Gelaendehoehe (in Meter HS),Filteroberkante (in Meter HS),Filterunterkante (in Meter HS),NW - Niedrigster gemessener Wasserstand [cm u. GOK],MW - Mittlerer Wasserstand [cm u. GOK],HW - Hoechster gemessener Wasserstand [cm u. GOK],NW - Niedrigster gemessener Wasserstand [m ue. NHN],MW - Mittlerer Wasserstand [m ue. NHN],HW - Hoechster gemessener Wasserstand [m ue. NHN],Bezugszeitraum Hauptwerte,MW Januar [cm uGOK],MW Februar [cm uGOK],MW Maerz [cm uGOK],MW April [cm uGOK],MW Mai [cm uGOK],MW Juni [cm uGOK],MW Juli [cm uGOK],MW August [cm uGOK],MW September [cm uGOK],MW Oktober [cm uGOK],MW November [cm uGOK],MW Dezember [cm uGOK],Grundwasserleiterkomplex,loc_id,loc_name,east_3857,north_3857,east_25833,north_25833,x,y,geometry,index_right,WERT,SHAPE_AREA,SHAPE_LEN,z_terrain,h_measured,unsat_thickness_shp,dist_measured_cm,dist_measured_m,h_calculated,h_diff,is_topmost
02.02.2026,"38532820, RieÃen",38532820,Beobachtungsrohr,NHN16,81.5,,,561.0,487.0,399.0,75.89,76.63,77.51,1969 / 2025,,,,,,,,,,,,,,8804,"38532820, Rießen",1618358.88781609,6833884.54151507,468413.0,5781862.0,468413.0,5781862.0,POINT (468413 5781862),15176.0,4.0,146850.948994,10467.2202795,81.5,76.63,4.0,487.0,4.87,77.5,0.8700000000000045,True
02.02.2026,"28401181, Wittstock, Papenbrucher Weg MP",28401181,Beobachtungsrohr,NHN92,68.5,23.5,21.5,307.0,256.0,187.0,65.43,65.94,66.63,2005 / 2025,,,,,,,,,,,,,,15005,"28401181, Wittstock, Papenbrucher Weg MP",1388719.37151064,7011703.71705844,331174.0,5892481.0,331174.0,5892481.0,POINT (331174 5892481),19622.0,1.0,308010.910647,6628.6190818,68.5,65.94,1.0,256.0,2.56,67.5,1.5600000000000023,False
02.02.2026,"37451912, GroÃ Beuthen, Friedhof UP",37451912,Beobachtungsrohr,NHN92,40.45,-7.05,-9.05,525.0,482.0,440.0,35.2,35.63,36.05,2001 / 2025,,,,,,,,,,,,,,13485,"37451912, Groß Beuthen, Friedhof UP",1471318.73336726,6844289.79287107,378272.0,5789629.0,378272.0,5789629.0,POINT (378272 5789629),11047.0,7.5,3340101.62574,44507.0190509,40.45,35.63,7.5,482.0,4.82,32.95,2.6799999999999997,False
02.02.2026,"29360006, Wittenberge, Rathaus",29360006,Beobachtungsrohr,NHN16,23.1,13.2,11.2,475.0,323.0,207.0,18.35,19.87,21.03,1954 / 2025,,,,,,,,,,,,,,14018,"29360006, Wittenberge, Rathaus",1307833.25977746,6982738.00009686,281813.5,5877060.8,281813.5,5877060.8,POINT (281813.5 5877060.8),22201.0,3.0,5308447.52786,148220.153227,23.1,19.87,3.0,323.0,3.23,20.1,0.23000000000000043,True
02.02.2026,"36532699, Frankfurt, Hellweg, Kleingartenanlage",36532699,Beobachtungsrohr,NHN92,61.4,,,163.0,94.0,46.0,59.77,60.46,60.94,1983 / 2025,,,,,,,,,,,,,,9337,"36532699, Frankfurt, Hellweg, Kleingartenanlage",1615514.9834553,6861954.82164114,466782.0,5799039.0,466782.0,5799039.0,POINT (466782 5799039),15673.0,2.0,1058518.91066,59383.6522866,61.4,60.46,2.0,94.0,0.94,59.4,1.0600000000000023,True
02.02.2026,"30491513, Herzsprung OP",30491513,Beobachtungsrohr,NHN92,47.6,36.52,34.52,360.0,305.0,254.0,44.0,44.55,45.06,1968 / 2025,,,,,,,,,,,,,,10242,"30491513, Herzsprung OP",1556572.04708885,6977407.00276864,431697.0,5869391.0,431697.0,5869391.0,POINT (431697 5869391),37217.0,3.0,2850710.67885,151063.023305,47.6,44.55,3.0,305.0,3.05,44.6,0.05000000000000426,True
02.02.2026,"27452330, Lychen, Markgrafenallee",27452330,Beobachtungsrohr,NHN92,61.1,52.6,50.6,615.0,569.0,519.0,54.95,55.41,55.91,1960 / 2025,,,,,,,,,,,,,,14766,"27452330, Lychen, Markgrafenallee",1482561.39827018,7023471.06958222,387700.0,5897870.0,387700.0,5897870.0,POINT (387700 5897870),35131.0,7.5,9628544.76933,250195.396665,61.1,55.41,7.5,569.0,5.69,53.6,1.8099999999999952,False
02.02.2026,"28452410, Tangersdorf",28452410,Beobachtungsrohr,NHN92,56.6,47.6,45.6,359.0,320.0,261.0,53.01,53.4,53.99,2008 / 2025,,,,,,,,,,,,,,15258,"28452410, Tangersdorf",1483121.46126707,7013216.70434911,387892.0,5891723.0,387892.0,5891723.0,POINT (387892 5891723),30989.0,5.0,91442.9309769,13105.8985938,56.6,53.4,5.0,320.0,3.2,51.6,1.7999999999999972,False
02.02.2026,"42476015, Wehnsdorf",42476015,Beobachtungsrohr,NHN16,106.7,90.0,88.0,247.0,193.0,108.0,104.23,104.77,105.62,1997 / 2025,,,,,,,,,,,,,,11134,"42476015, Wehnsdorf",1516154.0946013,6755920.5045065,404737.0,5734674.0,404737.0,5734674.0,POINT (404737 5734674),5425.0,2.0,6431466.02961,87429.3339113,106.7,104.77,2.0,193.0,1.93,104.7,0.06999999999999318,True
02.02.2026,"31471802, Marienwerder",31471802,FeuerlÃ¶schbrunnen,NHN92,35.8,,,221.0,186.0,116.0,33.59,33.94,34.64,1967 / 2025,,,,,,,,,,,,,,8679,"31471802, Marienwerder",1513364.53145538,6953728.3568217,405353.0,5855561.0,405353.0,5855561.0,POINT (405353 5855561),28361.0,2.0,11050112.3372,93359.3878327,35.8,33.94,2.0,186.0,1.86,33.8,0.14000000000000057,True
02.02.2026,"31409918, Dreetz, Waldeck",31409918,Beobachtungsrohr,NHN92,30.7,,,275.0,228.0,141.0,27.95,28.42,29.29,1972 / 2025,,,,,,,,,,,,,,14530,"31409918, Dreetz, Waldeck",1387973.16727888,6949588.27891921,329407.0,5855140.0,329407.0,5855140.0,POINT (329407 5855140),22646.0,2.0,18874181.3113,226651.350891,30.7,28.42,2.0,228.0,2.28,28.7,0.2799999999999976,True
02.02.2026,"32419879, Dreetz, 3 km sÃ¼dÃ¶stl. OP",32419879,Beobachtungsrohr,NHN92,30.5,13.4,11.4,260.0,217.0,127.0,27.9,28.33,29.23,1974 / 2025,,,,,,,,,,,,,,14746,"32419879, Dreetz, 3 km südöstl. OP",1393038.15335952,6945114.11888219,332379.0,5852331.0,332379.0,5852331.0,POINT (332379 5852331),22661.0,2.0,2328545.6825,15356.583421,30.5,28.33,2.0,217.0,2.17,28.5,0.1700000000000017,True
02.02.2026,"30390010, Gumtow, Weg nach Heinzhof",30390010,Beobachtungsrohr,NHN92,56.3,41.8,39.8,1000.0,926.0,805.0,46.3,47.04,48.25,2001 / 2025,,,,,,,,,,,,,,14711,"30390010, Gumtow, Weg nach Heinzhof",1364995.40650496,6980101.36544128,316201.99980271,5874036.00038428,316201.99980271,5874036.00038428,POINT (316201.99980271 5874036.00038428),22124.0,10.0,6416003.61698,104368.467932,56.3,47.04,10.0,926.0,9.26,46.3,0.740000000000002,True
02.02.2026,"37490241, Storkow",37490241,Beobachtungsrohr,NHN92,37.16,29.16,27.16,153.0,101.0,18.0,35.63,36.15,36.98,1979 / 2025,,,,,,,,,,,,,,11053,"37490241, Storkow",1549702.56525725,6845974.84705764,426359.9,5789710.4,426359.9,5789710.4,POINT (426359.9 5789710.4),36481.0,1.0,14080698.6109,156004.589845,37.16,36.15,1.0,101.0,1.01,36.16,0.00999999999999801,True
02.02.2026,"38460579, Kummersdorf",38460579,FeuerlÃ¶schbrunnen,NHN16,43.6,,,374.0,342.0,285.0,39.86,40.18,40.75,2019 / 2025,,,,,,,,,,,,,,16099,"38460579, Kummersdorf",1484897.34405153,6828791.21943673,386382.0,5779941.0,386382.0,5779941.0,POINT (386382 5779941),11336.0,2.0,14575154.5478,164175.187485,43.6,40.18,2.0,342.0,3.42,41.6,1.4200000000000017,True
02.02.2026,"31464518, Liebenwalde, Liebenth. Weg OP",31464518,Beobachtungsrohr,NHN92,43.1,31.5,29.5,231.0,148.0,31.0,40.79,41.62,42.79,1971 / 2025,,,,,,,,,,,,,,14081,"31464518, Liebenwalde, Liebenth. Weg OP",1492855.03326983,6962759.60806207,393065.0,5861267.0,393065.0,5861267.0,POINT (393065 5861267),27722.0,4.0,1939268.73156,26254.2413273,43.1,41.62,4.0,148.0,1.48,39.1,2.519999999999996,False
02.02.2026,"43483623, GoÃmar",43483623,FeuerlÃ¶schbrunnen,NN,105.35,,,503.0,421.0,272.0,100.32,101.14,102.63,1967 / 2025,,,,,,,,,,,,,,11163,"43483623, Goßmar",1523263.12958573,6744529.01906318,409017.59,5727542.83,409017.59,5727542.83,POINT (409017.59 5727542.83),4946.0,4.0,3905268.04238,38938.0903088,105.35,101.14,4.0,421.0,4.21,101.35,0.20999999999999375,True
02.02.2026,"37413760, RagÃ¶sen",37413760,Beobachtungsrohr,NHN16,43.25,34.8,32.8,263.0,206.0,113.0,40.62,41.19,42.12,1999 / 2025,,,,,,,,,,,,,,13375,"37413760, Ragösen",1398972.47582408,6845735.11488131,333936.0,5791804.0,333936.0,5791804.0,POINT (333936 5791804),1601.0,2.0,108904446.512,1270459.54828,43.25,41.19,2.0,206.0,2.06,41.25,0.060000000000002274,True
02.02.2026,"32502124, Bad Freienwalde,Sonnenburger StraÃe",32502124,Beobachtungsrohr,NHN92,22.15,,,1193.0,968.0,772.0,10.22,12.47,14.43,1971 / 2025,,,,,,,,,,,,,,8601,"32502124, Bad Freienwalde,Sonnenburger Straße",1562004.78987416,6941804.44028413,434685.0,5847873.0,434685.0,5847873.0,POINT (434685 5847873),29981.0,20.0,6326147.85685,157097.981178,22.15,12.47,20.0,968.0,9.68,2.1499999999999986,10.320000000000002,False
02.02.2026,"31455260, Nassenheide",31455260,Beobachtungsrohr,NHN92,37.7,32.7,30.7,225.0,155.0,61.0,35.45,36.15,37.09,1957 / 2025,,,,,,,,,,,,,,14780,"31455260, Nassenheide",1471046.13170314,6950383.13865381,379699.99999009,5854110.00037852,379699.99999009,5854110.00037852,POINT (379699.99999009 5854110.00037852),28249.0,2.0,20567127.7626,204360.519206,37.7,36.15,2.0,155.0,1.55,35.7,0.44999999999999574,True
02.02.2026,"38465206, Mellensee OP",38465206,Beobachtungsrohr,NHN92,39.2,34.66,32.66,268.0,236.0,197.0,36.52,36.84,37.23,2009 / 2025,,,,,,,,,,,,,,10936,"38465206, Mellensee OP",1494606.17284877,6832348.83739487,392395.0,5781988.0,392395.0,5781988.0,POINT (392395 5781988),11336.0,2.0,14575154.5478,164175.187485,39.2,36.84,2.0,236.0,2.36,37.2,0.35999999999999943,True
02.02.2026,"36522652, Frankfurt (Oder), IK West",36522652,Beobachtungsrohr,NHN16,66.3,,,503.0,414.0,335.0,61.27,62.16,62.95,1987 / 2025,,,,,,,,,,,,,,8758,"36522652, Frankfurt (Oder), IK West",1612879.14727988,6865000.39948318,465182.0,5800909.0,465182.0,5800909.0,POINT (465182 5800909),13755.0,4.0,177302.467977,5227.18267801,66.3,62.16,4.0,414.0,4.14,62.3,0.14000000000000057,True
02.02.2026,"26501073, Kleptow UP",26501073,Beobachtungsrohr,NHN92,40.76,-41.24,-43.24,407.0,338.0,235.0,36.69,37.38,38.41,1984 / 2025,,,,,,,,,,,,,,15897,"26501073, Kleptow UP",1559208.97038754,7051773.42614071,433905.99999933,5913915.00158865,433905.99999933,5913915.00158865,POINT (433905.99999933 5913915.00158865),37505.0,1.0,1745923.74243,92305.9478981,40.76,37.38,1.0,338.0,3.38,39.76,2.3799999999999955,False
02.02.2026,"27460403, Thomsdorfer Heckenhaus UP",27460403,Beobachtungsrohr,NHN16,93.4,56.2,54.2,1631.0,1565.0,1477.0,77.09,77.75,78.63,2007 / 2025,,,,,,,,,,,,,,14124,"27460403, Thomsdorfer Heckenhaus UP",1496453.99525553,7031833.43870546,396140.99999239,5902682.00078688,396140.99999239,5902682.00078688,POINT (396140.99999239 5902682.00078688),33270.0,20.0,7782327.35609,62922.7496994,93.4,77.75,20.0,1565.0,15.65,73.4,4.349999999999994,False
02.02.2026,"42505002, Lobendorf",42505002,Beobachtungsrohr,NHN92,76.2,57.63,55.63,1538.0,1500.0,1450.0,60.82,61.2,61.7,2017 / 2025,,,,,,,,,,,,,,15588,"42505002, Lobendorf",1569185.01719324,6756327.6028995,437621.0,5734411.0,437621.0,5734411.0,POINT (437621 5734411),6464.0,15.0,3545669.35448,20948.2004133,76.2,61.2,15.0,1500.0,15.0,61.2,0.0,True
02.02.2026,"31502029, Hohensaatener Polder",31502029,Beobachtungsrohr,NHN16,4.1,,,238.0,114.0,-93.0,1.72,2.96,5.03,1970 / 2025,,,,,,,,,,,,,,9615,"31502029, Hohensaatener Polder",1572897.14888756,6956552.31768412,441393.0,5856695.0,441393.0,5856695.0,POINT (441393 5856695),30101.0,1.0,5244770.89363,119868.423791,4.1,2.96,1.0,114.0,1.14,3.0999999999999996,0.13999999999999968,True
02.02.2026,"38521800, GroÃ Briesen OP",38521800,Beobachtungsrohr,NHN92,73.51,38.5,36.5,1405.0,1321.0,1171.0,59.46,60.3,61.8,1986 / 2025,,,,,,,,,,,,,,10534,"38521800, Groß Briesen OP",1601174.64638499,6821850.06234618,457797.0,5774563.0,457797.0,5774563.0,POINT (457797 5774563),16298.0,15.0,16028856.3932,110581.3773,73.51,60.3,15.0,1321.0,13.21,58.510000000000005,1.789999999999992,False
02.02.2026,"31519237, Tr. NeurÃ¼dnitz Ost, Rohr VII",31519237,Beobachtungsrohr,NHN16,3.1,-1.8,-2.8,80.0,13.0,-102.0,2.3,2.97,4.12,1975 / 2025,,,,,,,,,,,,,,8663,"31519237, Tr. Neurüdnitz Ost, Rohr VII",1578877.90776801,6949495.66186616,444962.0,5852393.0,444962.0,5852393.0,POINT (444962 5852393),30130.0,1.0,170605.810383,6918.64510835,3.1,2.97,1.0,13.0,0.13,2.1,0.8700000000000001,True
02.02.2026,"32512148, ThÃ¶ringswerder, KSP Nr. 31",32512148,Beobachtungsrohr,NHN92,4.4,,,215.0,165.0,87.0,2.25,2.75,3.53,1971 / 2025,,,,,,,,,,,,,,8639,"32512148, Thöringswerder, KSP Nr. 31",1583513.6301709,6930402.19708042,447644.0,5840818.0,447644.0,5840818.0,POINT (447644 5840818),29375.0,1.0,517838.008505,4797.16369228,4.4,2.75,1.0,165.0,1.65,3.4000000000000004,0.6500000000000004,True
02.02.2026,"31471805, Marienwerder OP",31471805,Beobachtungsrohr,NHN16,37.3,22.58,20.58,443.0,388.0,350.0,32.87,33.42,33.8,1967 / 2025,,,,,,,,,,,,,,8682,"31471805, Marienwerder OP",1515016.37761975,6955064.65048001,406368.0,5856348.0,406368.0,5856348.0,POINT (406368 5856348),28455.0,4.0,7399640.30414,157505.414915,37.3,33.42,4.0,388.0,3.88,33.3,0.12000000000000455,True
02.02.2026,"38465201, Kummersdorf-Gut OP",38465201,Beobachtungsrohr,NHN16,49.4,43.9,41.9,253.0,209.0,131.0,46.87,47.31,48.09,2009 / 2025,,,,,,,,,,,,,,9514,"38465201, Kummersdorf-Gut OP",1489037.82813677,6819088.51187217,388793.0,5773933.0,388793.0,5773933.0,POINT (388793 5773933),12121.0,3.0,13804102.6736,150216.621664,49.4,47.31,3.0,209.0,2.09,46.4,0.9100000000000037,True
02.02.2026,"28390123, Pritzwalk Nord 1/22 OP",28390123,Beobachtungsrohr,NHN16,74.9,55.9,53.9,1046.0,938.0,884.0,64.44,65.52,66.06,2023 / 2025,,,,,,,,,,,,,,17221,"28390123, Pritzwalk Nord 1/22 OP",1355354.96179333,7014830.8433492,311212.0,5895103.0,311212.0,5895103.0,POINT (311212 5895103),22615.0,10.0,27673750.8406,361057.418,74.9,65.52,10.0,938.0,9.38,64.9,0.6199999999999903,True
02.02.2026,"38505050, Schwenow UP",38505050,Beobachtungsrohr,NHN92,57.8,-37.2,-39.2,1635.0,1596.0,1546.0,41.45,41.84,42.34,1996 / 2025,,,,,,,,,,,,,,11858,"38505050, Schwenow UP",1559639.89362261,6825108.28667369,432279.0,5776844.0,432279.0,5776844.0,POINT (432279 5776844),36523.0,20.0,5437935.72525,85943.9048505,57.8,41.84,20.0,1596.0,15.96,37.8,4.040000000000006,False
02.02.2026,"32502123, Bad Freienwalde, Volkspark",32502123,Beobachtungsrohr,NHN16,20.7,,,1258.0,1188.0,1118.0,8.12,8.82,9.52,1971 / 2025,,,,,,,,,,,,,,8597,"32502123, Bad Freienwalde, Volkspark",1562124.30576543,6943106.50327254,434768.0,5848659.0,434768.0,5848659.0,POINT (434768 5848659),30023.0,15.0,2897262.74385,67615.3613553,20.7,8.82,15.0,1188.0,11.88,5.699999999999999,3.120000000000001,False
02.02.2026,"31464520, Liebenwalde, Liebenth. Weg UP",31464520,Beobachtungsrohr,NHN92,43.1,-5.5,-7.5,212.0,144.0,56.0,40.98,41.66,42.54,1971 / 2025,,,,,,,,,,,,,,13884,"31464520, Liebenwalde, Liebenth. Weg UP",1492855.03326983,6962759.60806207,393065.0,5861267.0,393065.0,5861267.0,POINT (393065 5861267),27722.0,4.0,1939268.73156,26254.2413273,43.1,41.66,4.0,144.0,1.44,39.1,2.559999999999995,False
02.02.2026,"33502240, Kunersdorf",33502240,Beobachtungsrohr,NHN92,9.0,,,448.0,394.0,289.0,4.52,5.06,6.11,1967 / 2025,,,,,,,,,,,,,,8638,"33502240, Kunersdorf",1575911.5377531,6923498.25883551,442982.0,5836689.0,442982.0,5836689.0,POINT (442982 5836689),29297.0,3.0,1502707.18728,20970.4980896,9.0,5.06,3.0,394.0,3.94,6.0,0.9400000000000004,True
02.02.2026,"29463890, Zehdenick-Vogelsang OP",29463890,Beobachtungsrohr,NHN92,53.8,45.0,43.0,309.0,250.0,168.0,50.71,51.3,52.12,2008 / 2025,,,,,,,,,,,,,,15131,"29463890, Zehdenick-Vogelsang OP",1491561.32979559,6989852.99424698,392647.0,5877590.0,392647.0,5877590.0,POINT (392647 5877590),37371.0,3.0,2419630.09887,13529.3034728,53.8,51.3,3.0,250.0,2.5,50.8,0.5,True
02.02.2026,"37431605, Reesdorf, Reesdorfer Heide",37431605,Beobachtungsrohr,NHN92,64.73,37.3,35.8,2454.0,2361.0,2206.0,40.19,41.12,42.67,1972 / 2025,,,,,,,,,,,,,,13538,"37431605, Reesdorf, Reesdorfer Heide",1435376.28186173,6844512.75553057,356234.0,5790357.0,356234.0,5790357.0,POINT (356234 5790357),1569.0,30.0,44508769.5625,98244.1687027,64.73,41.12,30.0,2361.0,23.61,34.730000000000004,6.3899999999999935,False
02.02.2026,"36532601, Frankfurt, SMC Eurocash",36532601,Beobachtungsrohr,NHN92,49.9,25.71,20.71,1845.0,1783.0,1670.0,31.45,32.07,33.2,1995 / 2025,,,,,,,,,,,,,,9199,"36532601, Frankfurt, SMC Eurocash",1617059.15596494,6865450.08250031,467741.0,5801166.0,467741.0,5801166.0,POINT (467741 5801166),14440.0,20.0,783323.017894,22325.5744849,49.9,32.07,20.0,1783.0,17.83,29.9,2.1700000000000017,False
02.02.2026,"30438393, Alt Ruppin, Roofwinkel OP",30438393,Beobachtungsrohr,NHN92,49.0,21.0,17.0,873.0,802.0,672.0,40.27,40.98,42.28,1979 / 2025,,,,,,,,,,,,,,14955,"30438393, Alt Ruppin, Roofwinkel OP",1432096.2900295,6973448.46005468,356540.0,5868658.0,356540.0,5868658.0,POINT (356540 5868658),18851.0,10.0,110846.48288,1401.07912359,49.0,40.98,10.0,802.0,8.02,39.0,1.9799999999999969,False
02.02.2026,"43496905, Lipten",43496905,Beobachtungsrohr,NN,123.85,104.3,102.3,1629.0,1404.0,933.0,107.56,109.81,114.52,1970 / 2025,,,,,,,,,,,,,,11123,"43496905, Lipten",1552040.1802975,6737609.22272125,426823.11,5722965.07,426823.11,5722965.07,POINT (426823.11 5722965.07),36387.0,20.0,29121182.174,259408.279321,123.85,109.81,20.0,1404.0,14.04,103.85,5.960000000000008,False
02.02.2026,"33502249, Batzlow-UP",33502249,Beobachtungsrohr,NHN92,59.2,-72.67,-76.67,1318.0,1220.0,1093.0,46.02,47.0,48.27,1984 / 2025,,,,,,,,,,,,,,8552,"33502249, Batzlow-UP",1570741.77769919,6919323.63452006,439811.0,5834197.0,439811.0,5834197.0,POINT (439811 5834197),29933.0,15.0,12572321.2582,145677.4975,59.2,47.0,15.0,1220.0,12.2,44.2,2.799999999999997,False
02.02.2026,"43473635, Frankena",43473635,Beobachtungsrohr,NHN16,96.6,81.2,80.2,206.0,122.0,-3.0,94.54,95.38,96.63,1967 / 2025,,,,,,,,,,,,,,12656,"43473635, Frankena",1511477.69229912,6739129.25746066,401635.0,5724335.0,401635.0,5724335.0,POINT (401635 5724335),5208.0,1.0,23603421.9386,295247.01429,96.6,95.38,1.0,122.0,1.22,95.6,0.21999999999999886,True
02.02.2026,"42453535, Borken",42453535,Beobachtungsrohr,NHN16,79.36,64.36,62.36,231.0,192.0,120.0,77.05,77.44,78.16,1963 / 2025,,,,,,,,,,,,,,10505,"42453535, Borken",1470801.20061772,6752230.10600559,376562.0,5733002.0,376562.0,5733002.0,POINT (376562 5733002),4718.0,3.0,340896.323358,8472.54049337,79.36,77.44,3.0,192.0,1.92,76.36,1.0799999999999983,True
02.02.2026,"28511204, Vierraden, Wildbahn",28511204,Beobachtungsrohr,NHN92,5.9,0.94,-1.06,357.0,299.0,193.0,2.33,2.91,3.97,1967 / 2025,,,,,,,,,,,,,,10305,"28511204, Vierraden, Wildbahn",1592694.98833335,7005199.32180448,453650.0,5885828.0,453650.0,5885828.0,POINT (453650 5885828),35621.0,3.0,3489251.33723,46069.2876901,5.9,2.91,3.0,299.0,2.99,2.9000000000000004,0.009999999999999787,True
02.02.2026,"33442420, SchÃ¶nwalde, Falkenhagener Weg",33442420,Beobachtungsrohr,NHN92,33.4,26.4,24.4,249.0,145.0,21.0,30.91,31.95,33.19,1953 / 2025,,,,,,,,,,,,,,15422,"33442420, Schönwalde, Falkenhagener Weg",1460918.23499738,6912334.38019514,372970.0,5831240.0,372970.0,5831240.0,POINT (372970 5831240),28131.0,2.0,3179244.31589,33822.5660227,33.4,31.95,2.0,145.0,1.45,31.4,0.5500000000000007,True
02.02.2026,"32502115, Wriezen",32502115,Beobachtungsrohr,NHN92,7.1,,,430.0,330.0,207.0,2.8,3.8,5.03,1971 / 2025,,,,,,,,,,,,,,9279,"32502115, Wriezen",1573385.64127871,6928175.50516105,441482.0,5839540.0,441482.0,5839540.0,POINT (441482 5839540),30701.0,3.0,1137000.35603,34682.8940232,7.1,3.8,3.0,330.0,3.3,4.1,0.2999999999999998,True
02.02.2026,"28390115, Beveringen UP",28390115,Beobachtungsrohr,NHN92,69.7,15.7,11.7,92.0,30.0,-50.0,68.78,69.4,70.2,1989 / 2025,,,,,,,,,,,,,,14131,"28390115, Beveringen UP",1361818.17248504,7010744.92242279,314997.0,5892504.0,314997.0,5892504.0,POINT (314997 5892504),20506.0,1.0,2307384.67399,38771.9751375,69.7,69.4,1.0,30.0,0.3,68.7,0.7000000000000028,True
02.02.2026,"30400566, Drewen, nÃ¶rdl. alte Deponie",30400566,Beobachtungsrohr,NHN92,44.2,,,547.0,363.0,150.0,38.73,40.57,42.7,1968 / 2025,,,,,,,,,,,,,,14560,"30400566, Drewen, nördl. alte Deponie",1383042.17925911,6981330.44381359,327109.0,5874372.0,327109.0,5874372.0,POINT (327109 5874372),22328.0,5.0,1214544.91217,25970.4020058,44.2,40.57,5.0,363.0,3.63,39.2,1.3699999999999974,True
02.02.2026,"32522182, Mehrin-Fahne",32522182,Beobachtungsrohr,NHN16,9.3,0.45,-0.55,370.0,242.0,-8.0,5.6,6.88,9.38,1971 / 2025,,,,,,,,,,,,,,8546,"32522182, Mehrin-Fahne",1599986.35704608,6932692.73692172,457652.0,5842107.0,457652.0,5842107.0,POINT (457652 5842107),30579.0,3.0,309440.01687,103787.019352,9.3,6.88,3.0,242.0,2.42,6.300000000000001,0.5799999999999992,True
02.02.2026,"38500184, Kossenblatt, SchafbrÃ¼cke",38500184,Beobachtungsrohr,NHN16,43.7,42.1,41.1,213.0,106.0,-41.0,41.57,42.64,44.11,1953 / 2025,,,,,,,,,,,,,,10840,"38500184, Kossenblatt, Schafbrücke",1567700.07829228,6819658.7605369,437192.0,5773436.0,437192.0,5773436.0,POINT (437192 5773436),16032.0,1.0,4749996.56248,76258.2852375,43.7,42.64,1.0,106.0,1.06,42.7,0.060000000000002274,True
02.02.2026,"38404690, Wiesenburg, Am Postplatz",38404690,Beobachtungsrohr,NHN92,170.5,162.1,156.1,690.0,618.0,502.0,163.6,164.32,165.48,2007 / 2025,,,,,,,,,,,,,,15283,"38404690, Wiesenburg, Am Postplatz",1386159.65652782,6820999.04796552,325548.0,5776924.0,325548.0,5776924.0,POINT (325548 5776924),1179.0,70.0,58825877.3776,84509.4032033,170.5,164.32,70.0,618.0,6.18,100.5,63.81999999999999,False
02.02.2026,"30410700, LÃ¶gow",30410700,Beobachtungsrohr,NHN92,43.3,36.2,34.2,368.0,298.0,178.0,39.62,40.32,41.52,1998 / 2025,,,,,,,,,,,,,,13235,"30410700, Lögow",1400549.75461747,6966885.7748898,337370.0,5865310.0,337370.0,5865310.0,POINT (337370 5865310),22444.0,3.0,13063556.5221,154652.078938,43.3,40.32,3.0,298.0,2.98,40.3,0.020000000000003126,True
02.02.2026,"37501776, Bad Saarow-Pieskow MP",37501776,Beobachtungsrohr,NHN92,56.21,-18.09,-22.09,1000.0,914.0,857.0,46.21,47.07,47.64,1983 / 2025,,,,,,,,,,,,,,11302,"37501776, Bad Saarow-Pieskow MP",1566867.4148748,6847219.30411669,436895.0,5790326.0,436895.0,5790326.0,POINT (436895 5790326),15427.0,15.0,1015223.01747,7738.34449893,56.21,47.07,15.0,914.0,9.14,41.21,5.859999999999999,False
02.02.2026,"39413120, Lehnsdorf, ca. 200 m nÃ¶rdl., OP",39413120,Beobachtungsrohr,NHN92,155.4,55.2,51.2,5278.0,5199.0,5147.0,102.62,103.41,103.93,2007 / 2025,,,,,,,,,,,,,,14972,"39413120, Lehnsdorf, ca. 200 m nördl., OP",1393605.22827891,6807522.87332219,329844.0,5768492.0,329844.0,5768492.0,POINT (329844 5768492),1.0,70.0,8614451.02737,24379.0784514,155.4,103.41,70.0,5199.0,51.99,85.4,18.00999999999999,False
02.02.2026,"29370030, Spiegelhagen",29370030,Beobachtungsrohr,NHN16,43.9,28.8,24.8,967.0,890.0,781.0,34.23,35.0,36.09,1998 / 2025,,,,,,,,,,,,,,15440,"29370030, Spiegelhagen",1322998.04755702,6998159.6564414,291355.0,5885917.0,291355.0,5885917.0,POINT (291355 5885917),22625.0,10.0,23387564.173,361962.821763,43.9,35.0,10.0,890.0,8.9,33.9,1.1000000000000014,True
02.02.2026,"46489130, Burkersdorf",46489130,Beobachtungsrohr,NN,103.2,,,396.0,337.0,254.0,99.24,99.83,100.66,2000 / 2025,,,,,,,,,,,,,,11224,"46489130, Burkersdorf",1532022.94376827,6689870.40905232,413881.98,5693485.01,413881.98,5693485.01,POINT (413881.98 5693485.01),5411.0,3.0,8015529.64973,130673.628287,103.2,99.83,3.0,337.0,3.37,100.2,0.37000000000000455,True
02.02.2026,"41510612, Fehrow",41510612,Beobachtungsrohr,NHN92,57.07,,,142.0,95.0,9.0,55.65,56.12,56.98,1961 / 2025,,,,,,,,,,,,,,12857,"41510612, Fehrow",1586607.75341278,6771587.50368732,448520.0,5743717.0,448520.0,5743717.0,POINT (448520 5743717),6453.0,2.0,4049008.74354,71709.3466215,57.07,56.12,2.0,95.0,0.95,55.07,1.0499999999999972,True
